data,hora_inicio,hora_termino,numero_os,numero_op,qtde_op,cod_parada,parada,cod_operador,cod_produto_maquina,servico_maquina,total_minutos
28/03/2023,13:48:00,13:54:00,110743,20208,11,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,128,5771,PRE-PRODUCAO,6
28/03/2023,13:40:00,13:45:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,212,25,APONTAMENTO NO GESTOR DE SERVIÇO AVULSO,5
28/03/2023,13:37:00,14:40:00,8047,2077,5,3,TROCA DE O.S.,73,5946,PRODUÇÃO,63
28/03/2023,13:36:00,14:20:00,0,0,0,3,TROCA DE O.S.,217,15,TREINAMENTO,44
28/03/2023,13:30:00,13:40:00,110632,20171,20,19,REGISTRO DO APONTAMENTO NO SISTEMA,161,7272,PRE-TESTE,10
28/03/2023,13:30:00,14:00:00,111142,20185,200,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,139,6913,PRODUÇÃO,30
28/03/2023,13:30:00,13:37:00,8047,2077,5,2,NECESSIDADES OU ASSUNTOS PESSOAIS,73,5946,PRODUÇÃO,7
28/03/2023,13:20:00,15:45:00,8050,2088,3,3,TROCA DE O.S.,57,4093,MECÂNICA,145
28/03/2023,13:18:00,14:05:00,110740,19411,15,3,TROCA DE O.S.,147,5920,PRE-PRODUCAO,47
28/03/2023,13:18:00,14:30:00,110732,19411,15,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,171,5920,PRE-PRODUCAO,72
28/03/2023,13:15:00,13:18:00,110740,19411,15,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,147,5920,PRE-PRODUCAO,3
28/03/2023,13:12:00,13:18:00,110732,19411,15,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,171,5920,PRE-PRODUCAO,6
28/03/2023,13:10:00,17:32:00,110738,20435,80,15,PROCESSO PRODUÇÃO ESPECÍFICO - NÃO CALCULA PRODUTI,103,6991,PRODUÇÃO,262
28/03/2023,13:10:00,13:30:00,111142,20185,200,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,139,6913,PRODUÇÃO,20
28/03/2023,13:00:00,13:15:00,110651,19451,39,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,147,4723,PRODUÇÃO,15
28/03/2023,13:00:00,13:42:00,110550,19051,30,5,FALTA DE MATÉRIA PRIMA,128,6276,PRE-PRODUCAO,42
28/03/2023,13:00:00,15:45:00,110692,20259,10,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,195,3771,PRE-PRODUCAO,165
28/03/2023,13:00:00,14:10:00,111044,20279,20,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,122,7134,PRODUÇÃO,70
28/03/2023,13:00:00,14:27:00,110685,20205,30,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,209,6975,PRODUÇÃO,87
28/03/2023,13:00:00,15:15:00,110680,19980,25,3,TROCA DE O.S.,155,6096,PRE-TESTE,135
28/03/2023,13:00:00,13:30:00,8047,2077,5,3,TROCA DE O.S.,73,5946,PRODUÇÃO,30
28/03/2023,13:00:00,15:00:00,110670,20171,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,183,7272,PRE-TESTE,120
28/03/2023,13:00:00,14:49:00,110746,19048,30,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,159,6243,TESTE,109
28/03/2023,13:00:00,15:18:00,110744,20279,20,10,REUNIÃO,179,7134,PRODUÇÃO,138
28/03/2023,13:00:00,13:30:00,8051,2085,5,3,TROCA DE O.S.,76,5347,SEPARACAO,30
28/03/2023,13:00:00,14:00:00,8057,2082,3,3,TROCA DE O.S.,200,7097,PRODUÇÃO,60
28/03/2023,11:50:00,12:00:00,110616,19207,100,19,REGISTRO DO APONTAMENTO NO SISTEMA,139,5461,PRE-PRODUCAO,10
28/03/2023,11:45:00,12:00:00,110680,19980,25,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,155,6096,PRE-TESTE,15
28/03/2023,11:43:00,11:55:00,110619,20227,50,19,REGISTRO DO APONTAMENTO NO SISTEMA,73,5714,PRE-PRODUCAO,12
28/03/2023,11:38:00,12:00:00,8051,2085,5,3,TROCA DE O.S.,76,5347,SEPARACAO,22
28/03/2023,11:30:00,12:00:00,110651,19451,39,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,147,4723,PRODUÇÃO,30
28/03/2023,11:30:00,11:40:00,110616,19207,100,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,139,5461,PRE-PRODUCAO,10
28/03/2023,11:10:00,11:15:00,110176,19051,30,19,REGISTRO DO APONTAMENTO NO SISTEMA,53,6276,PRE-PRODUCAO,5
28/03/2023,11:06:00,11:10:00,110605,20055,30,19,REGISTRO DO APONTAMENTO NO SISTEMA,121,6096,PRE-PRODUCAO,4
28/03/2023,11:01:00,11:45:00,110680,19980,25,3,TROCA DE O.S.,155,6096,PRE-TESTE,44
28/03/2023,11:00:00,11:03:00,110453,20169,20,19,REGISTRO DO APONTAMENTO NO SISTEMA,60,6036,PRE-PRODUCAO,3
28/03/2023,11:00:00,11:01:00,110601,19437,400,3,TROCA DE O.S.,155,6913,TESTE,1
28/03/2023,10:55:00,11:10:00,110685,20205,30,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,209,6975,PRODUÇÃO,15
28/03/2023,10:48:00,10:49:00,110598,19207,100,19,REGISTRO DO APONTAMENTO NO SISTEMA,209,5461,PRE-PRODUCAO,1
28/03/2023,10:48:00,11:48:00,0,0,0,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,52,11,REGISTROS DE RNC DE O.P. ENCERRADA,60
28/03/2023,10:44:00,10:56:00,110711,20129,10,3,TROCA DE O.S.,197,6067,SEPARACAO,12
28/03/2023,10:35:00,10:45:00,0,0,0,3,TROCA DE O.S.,93,2,EMBALAGEM,10
28/03/2023,10:30:00,10:50:00,110632,20171,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,7272,PRE-TESTE,20
28/03/2023,10:30:00,10:35:00,110589,19875,200,19,REGISTRO DO APONTAMENTO NO SISTEMA,53,6913,PRODUÇÃO,5
28/03/2023,10:10:00,10:30:00,110632,20171,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,7272,PRE-TESTE,20
28/03/2023,09:55:00,10:10:00,110602,19654,5,17,AGUARDANDO PROCESSO DE INSPEÇÃO DA QUALIDADE,93,7376,FINALIZAÇÃO DE PRODUTO,15
28/03/2023,09:55:00,10:21:00,0,0,0,10,REUNIÃO,151,0,,26
28/03/2023,09:53:00,09:57:00,110552,20188,100,19,REGISTRO DO APONTAMENTO NO SISTEMA,198,5960,PRODUÇÃO,4
28/03/2023,09:48:00,10:01:00,0,0,0,17,AGUARDANDO PROCESSO DE INSPEÇÃO DA QUALIDADE,121,3,TEMPO OCIOSO (SEM ATIVIDADE),13
28/03/2023,09:48:00,10:21:00,110453,20169,20,18,RESOL. DE PROBLEMAS EM O.P. - DEFEITO EXTERNO,60,6036,PRE-PRODUCAO,33
28/03/2023,09:48:00,11:00:00,110614,19966,65,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,156,6975,TESTE,72
28/03/2023,09:48:00,10:10:00,110632,20171,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,7272,PRE-TESTE,22
28/03/2023,09:48:00,10:17:00,110619,20227,50,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,73,5714,PRE-PRODUCAO,29
28/03/2023,09:48:00,11:11:11,111044,20279,20,15,PROCESSO PRODUÇÃO ESPECÍFICO - NÃO CALCULA PRODUTI,122,7134,PRODUÇÃO,83
28/03/2023,09:48:00,11:00:00,110680,19980,25,3,TROCA DE O.S.,155,6096,PRE-TESTE,72
28/03/2023,09:48:00,10:30:00,110589,19875,200,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,53,6913,PRODUÇÃO,42
28/03/2023,09:48:00,11:20:00,107286,19148,13,3,TROCA DE O.S.,161,7081,TESTE,92
28/03/2023,09:48:00,12:00:00,110670,20171,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,183,7272,PRE-TESTE,132
28/03/2023,09:48:00,10:48:00,110800,20311,66,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,52,7038,PRODUÇÃO,60
28/03/2023,09:47:00,09:57:00,110646,20394,14,3,TROCA DE O.S.,222,3667,SEPARACAO,10
28/03/2023,09:47:00,09:52:00,110710,20129,10,3,TROCA DE O.S.,220,6067,SEPARACAO,5
28/03/2023,09:45:00,09:55:00,110602,19654,5,3,TROCA DE O.S.,93,7376,FINALIZAÇÃO DE PRODUTO,10
28/03/2023,09:45:00,11:30:00,110616,19207,100,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,139,5461,PRE-PRODUCAO,105
28/03/2023,09:45:00,09:55:00,110732,19411,15,19,REGISTRO DO APONTAMENTO NO SISTEMA,171,5920,PRE-PRODUCAO,10
28/03/2023,09:45:00,11:00:00,110707,20016,43,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,69,6735,PRODUÇÃO,75
28/03/2023,09:20:00,09:25:00,110575,20087,20,19,REGISTRO DO APONTAMENTO NO SISTEMA,133,6069,PRODUÇÃO,5
28/03/2023,09:04:00,09:15:00,0,0,0,10,REUNIÃO,151,0,,11
28/03/2023,09:00:00,09:05:00,110565,19207,100,19,REGISTRO DO APONTAMENTO NO SISTEMA,53,5461,PRE-PRODUCAO,5
28/03/2023,09:00:00,09:07:00,110619,20227,50,2,NECESSIDADES OU ASSUNTOS PESSOAIS,73,5714,PRE-PRODUCAO,7
28/03/2023,09:00:00,09:30:00,110632,20171,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,7272,PRE-TESTE,30
28/03/2023,09:00:00,09:10:00,110667,20331,5,3,TROCA DE O.S.,198,5869,ACABAMENTOS,10
28/03/2023,08:56:00,09:00:00,110667,20331,5,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,198,5869,ACABAMENTOS,4
28/03/2023,08:50:00,09:08:00,110744,20279,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,179,7134,PRODUÇÃO,18
28/03/2023,08:43:00,08:47:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,179,3,TEMPO OCIOSO (SEM ATIVIDADE),4
28/03/2023,08:40:00,08:43:00,110555,20088,20,19,REGISTRO DO APONTAMENTO NO SISTEMA,179,6067,PRE-PRODUCAO,3
28/03/2023,08:40:00,09:00:00,110632,20171,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,7272,PRE-TESTE,20
28/03/2023,08:35:00,09:30:00,111044,20279,20,15,PROCESSO PRODUÇÃO ESPECÍFICO - NÃO CALCULA PRODUTI,122,7134,PRODUÇÃO,55
28/03/2023,08:33:00,08:52:00,110605,20055,30,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,121,6096,PRE-PRODUCAO,19
28/03/2023,08:30:00,08:49:00,110651,19451,39,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,147,4723,PRODUÇÃO,19
28/03/2023,08:15:00,09:30:00,106817,18925,30,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,159,6243,TESTE,75
28/03/2023,08:15:00,08:35:00,111044,20279,20,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,122,7134,PRODUÇÃO,20
28/03/2023,08:06:00,08:22:00,0,0,0,3,TROCA DE O.S.,76,5,MONITORAMENTO DE PROCESSO INTERNO,16
28/03/2023,08:05:00,09:00:00,8043,2067,5,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,195,5347,PRODUÇÃO,55
28/03/2023,08:00:00,08:33:00,110605,20055,30,3,TROCA DE O.S.,121,6096,PRE-PRODUCAO,33
28/03/2023,08:00:00,09:00:00,110453,20169,20,18,RESOL. DE PROBLEMAS EM O.P. - DEFEITO EXTERNO,60,6036,PRE-PRODUCAO,60
28/03/2023,08:00:00,08:16:00,8045,2067,5,3,TROCA DE O.S.,207,5347,PRODUÇÃO,16
28/03/2023,08:00:00,08:50:00,8042,2084,3,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,103,5347,PRODUÇÃO,50
28/03/2023,08:00:00,08:56:00,0,0,0,5,FALTA DE MATÉRIA PRIMA,198,3,TEMPO OCIOSO (SEM ATIVIDADE),56
28/03/2023,08:00:00,09:04:00,110579,20206,40,3,TROCA DE O.S.,151,6258,MECÂNICA,64
28/03/2023,08:00:00,09:00:00,110619,20227,50,3,TROCA DE O.S.,73,5714,PRE-PRODUCAO,60
28/03/2023,08:00:00,08:10:00,110616,19207,100,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,139,5461,PRE-PRODUCAO,10
28/03/2023,08:00:00,08:10:00,110550,19051,30,19,REGISTRO DO APONTAMENTO NO SISTEMA,128,6276,PRE-PRODUCAO,10
28/03/2023,08:00:00,09:30:00,110614,19966,65,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,156,6975,TESTE,90
28/03/2023,08:00:00,08:40:00,110632,20171,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,7272,PRE-TESTE,40
28/03/2023,08:00:00,08:15:00,111044,20279,20,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,122,7134,PRODUÇÃO,15
28/03/2023,08:00:00,09:30:00,111017,19654,5,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,106,7376,TESTE,90
28/03/2023,08:00:00,09:30:00,110670,20171,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,183,7272,PRE-TESTE,90
28/03/2023,08:00:00,08:05:00,8043,2067,5,3,TROCA DE O.S.,195,5347,PRODUÇÃO,5
28/03/2023,08:00:00,09:01:00,110918,20257,35,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,210,7411,ACABAMENTOS,61
28/03/2023,06:57:00,07:45:00,110670,20171,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,183,7272,PRE-TESTE,48
28/03/2023,06:45:00,07:45:00,110632,20171,20,3,TROCA DE O.S.,161,7272,PRE-TESTE,60
28/03/2023,06:30:00,06:45:00,110556,19062,25,19,REGISTRO DO APONTAMENTO NO SISTEMA,161,7091,PRE-TESTE,15
28/03/2023,06:05:00,06:57:00,110670,20171,20,3,TROCA DE O.S.,183,7272,PRE-TESTE,52
29/03/2023,17:18:00,17:24:00,111189,20158,20,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,198,7034,PRE-PRODUCAO,6
29/03/2023,17:06:00,17:10:00,110915,20498,23,19,REGISTRO DO APONTAMENTO NO SISTEMA,198,4506,PRODUÇÃO,4
29/03/2023,17:00:00,18:00:00,111094,19509,10,3,TROCA DE O.S.,57,3771,MECÂNICA,60
29/03/2023,16:55:00,17:10:00,8064,2074,2,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,128,2803,PRODUÇÃO,15
29/03/2023,16:46:00,17:00:00,111046,19495,20,3,TROCA DE O.S.,200,7091,PRODUÇÃO,14
29/03/2023,16:45:00,18:00:00,111126,20169,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,183,6036,TESTE,75
29/03/2023,16:45:00,16:52:00,111199,19227,28,2,NECESSIDADES OU ASSUNTOS PESSOAIS,73,5753,PRE-PRODUCAO,7
29/03/2023,16:40:00,17:25:00,110953,19048,30,3,TROCA DE O.S.,199,6243,FINALIZAÇÃO DE PRODUTO,45
29/03/2023,16:35:00,17:32:00,110985,20417,40,3,TROCA DE O.S.,214,5885,PRODUÇÃO,57
29/03/2023,16:30:00,16:40:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,199,2,EMBALAGEM,10
29/03/2023,16:15:00,16:20:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,46,25,APONTAMENTO NO GESTOR DE SERVIÇO AVULSO,5
29/03/2023,16:15:00,16:20:00,111169,19070,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,115,6276,MECÂNICA,5
29/03/2023,16:10:00,17:50:00,110965,20351,20,3,TROCA DE O.S.,121,6927,PRODUÇÃO,100
29/03/2023,16:03:00,16:15:00,111169,19070,20,3,TROCA DE O.S.,115,6276,MECÂNICA,12
29/03/2023,16:03:00,16:30:00,0,0,0,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,212,15,TREINAMENTO,27
29/03/2023,16:03:00,16:45:00,111199,19227,28,3,TROCA DE O.S.,73,5753,PRE-PRODUCAO,42
29/03/2023,16:00:00,17:10:00,111104,19495,20,3,TROCA DE O.S.,207,7091,PRODUÇÃO,70
29/03/2023,16:00:00,16:30:00,111046,19495,20,3,TROCA DE O.S.,200,7091,PRODUÇÃO,30
29/03/2023,16:00:00,16:55:00,110550,19051,30,5,FALTA DE MATÉRIA PRIMA,128,6276,PRE-PRODUCAO,55
29/03/2023,15:39:00,15:45:00,110881,19227,28,19,REGISTRO DO APONTAMENTO NO SISTEMA,172,5753,PRE-TESTE,6
29/03/2023,15:37:00,15:45:00,111199,19227,28,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,73,5753,PRE-PRODUCAO,8
29/03/2023,15:26:00,15:45:00,0,0,0,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,212,15,TREINAMENTO,19
29/03/2023,15:23:00,15:35:00,110880,19822,5,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,195,6031,PRODUÇÃO,12
29/03/2023,15:20:00,15:45:00,110902,19048,30,17,AGUARDANDO PROCESSO DE INSPEÇÃO DA QUALIDADE,93,6243,FINALIZAÇÃO DE PRODUTO,25
29/03/2023,15:10:00,15:23:00,110996,20394,14,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,171,3667,PRODUÇÃO,13
29/03/2023,15:10:00,15:30:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,210,25,APONTAMENTO NO GESTOR DE SERVIÇO AVULSO,20
29/03/2023,15:00:00,15:10:00,110996,20394,14,19,REGISTRO DO APONTAMENTO NO SISTEMA,171,3667,PRODUÇÃO,10
29/03/2023,15:00:00,15:02:00,110875,19875,200,19,REGISTRO DO APONTAMENTO NO SISTEMA,209,6913,PRODUÇÃO,2
29/03/2023,15:00:00,15:20:00,111169,19070,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,115,6276,MECÂNICA,20
29/03/2023,14:55:00,15:05:00,8074,2085,5,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,204,5347,PRODUÇÃO,10
29/03/2023,14:55:00,15:00:00,110872,19822,5,19,REGISTRO DO APONTAMENTO NO SISTEMA,155,6031,TESTE,5
29/03/2023,14:51:00,15:20:00,111046,19495,20,3,TROCA DE O.S.,200,7091,PRODUÇÃO,29
29/03/2023,14:32:00,14:37:00,110869,19990,30,19,REGISTRO DO APONTAMENTO NO SISTEMA,179,6096,PRE-PRODUCAO,5
29/03/2023,14:25:00,14:58:00,110873,20209,10,19,REGISTRO DO APONTAMENTO NO SISTEMA,198,4479,PRODUÇÃO,33
29/03/2023,14:20:00,14:55:00,110872,19822,5,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,155,6031,TESTE,35
29/03/2023,14:19:00,15:21:00,110879,20435,80,3,TROCA DE O.S.,219,6991,PRODUÇÃO,62
29/03/2023,14:15:00,15:20:00,110902,19048,30,3,TROCA DE O.S.,93,6243,FINALIZAÇÃO DE PRODUTO,65
29/03/2023,14:07:00,14:32:00,110869,19990,30,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,179,6096,PRE-PRODUCAO,25
29/03/2023,14:05:00,14:19:00,0,0,0,3,TROCA DE O.S.,219,15,TREINAMENTO,14
29/03/2023,13:53:00,15:37:00,111199,19227,28,3,TROCA DE O.S.,73,5753,PRE-PRODUCAO,104
29/03/2023,13:50:00,14:15:00,0,0,0,3,TROCA DE O.S.,93,2,EMBALAGEM,25
29/03/2023,13:45:00,14:15:00,111094,19509,10,3,TROCA DE O.S.,57,3771,MECÂNICA,30
29/03/2023,13:45:00,13:53:00,111199,19227,28,2,NECESSIDADES OU ASSUNTOS PESSOAIS,73,5753,PRE-PRODUCAO,8
29/03/2023,13:40:00,14:20:00,110855,20169,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,60,6036,PRE-PRODUCAO,40
29/03/2023,13:30:00,13:40:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,199,2,EMBALAGEM,10
29/03/2023,13:25:00,13:35:00,110852,19593,89,3,TROCA DE O.S.,93,6735,FINALIZAÇÃO DE PRODUTO,10
29/03/2023,13:22:00,13:58:00,110844,19040,3,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,183,5992,PRE-TESTE,36
29/03/2023,13:20:00,15:32:00,110961,20395,14,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,52,2631,PRODUÇÃO,132
29/03/2023,13:16:00,14:15:00,111046,19495,20,3,TROCA DE O.S.,200,7091,PRODUÇÃO,59
29/03/2023,13:15:00,13:45:00,111199,19227,28,3,TROCA DE O.S.,73,5753,PRE-PRODUCAO,30
29/03/2023,13:05:00,13:15:00,110825,20516,5,19,REGISTRO DO APONTAMENTO NO SISTEMA,73,4966,PRODUÇÃO,10
29/03/2023,13:00:00,14:35:00,0,0,0,3,TROCA DE O.S.,121,11,REGISTROS DE RNC DE O.P. ENCERRADA,95
29/03/2023,13:00:00,13:10:00,111094,19509,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,57,3771,MECÂNICA,10
29/03/2023,13:00:00,15:23:00,111033,19495,20,3,TROCA DE O.S.,195,7091,PRODUÇÃO,143
29/03/2023,13:00:00,14:30:00,110968,20255,35,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,215,6793,ACABAMENTOS,90
29/03/2023,13:00:00,15:00:00,111169,19070,20,3,TROCA DE O.S.,115,6276,MECÂNICA,120
29/03/2023,13:00:00,13:43:00,110869,19990,30,17,AGUARDANDO PROCESSO DE INSPEÇÃO DA QUALIDADE,179,6096,PRE-PRODUCAO,43
29/03/2023,13:00:00,14:17:00,110873,20209,10,3,TROCA DE O.S.,198,4479,PRODUÇÃO,77
29/03/2023,13:00:00,14:05:00,110879,20435,80,3,TROCA DE O.S.,219,6991,PRODUÇÃO,65
29/03/2023,13:00:00,14:20:00,110872,19822,5,3,TROCA DE O.S.,155,6031,TESTE,80
29/03/2023,13:00:00,13:25:00,110852,19593,89,17,AGUARDANDO PROCESSO DE INSPEÇÃO DA QUALIDADE,93,6735,FINALIZAÇÃO DE PRODUTO,25
29/03/2023,13:00:00,14:35:00,110939,20330,5,3,TROCA DE O.S.,72,5730,MECÂNICA,95
29/03/2023,13:00:00,15:10:00,110883,20435,80,5,FALTA DE MATÉRIA PRIMA,214,6991,PRODUÇÃO,130
29/03/2023,13:00:00,14:45:00,110929,19060,25,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,147,5601,PRODUÇÃO,105
29/03/2023,13:00:00,15:45:00,110927,20055,30,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,156,6096,PRE-TESTE,165
29/03/2023,11:47:00,11:52:00,110929,19060,25,17,AGUARDANDO PROCESSO DE INSPEÇÃO DA QUALIDADE,147,5601,PRODUÇÃO,5
29/03/2023,11:45:00,12:00:00,111094,19509,10,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,57,3771,MECÂNICA,15
29/03/2023,11:40:00,11:45:00,110798,20233,80,19,REGISTRO DO APONTAMENTO NO SISTEMA,198,6104,PRE-PRODUCAO,5
29/03/2023,11:40:00,11:45:00,110832,20172,20,19,REGISTRO DO APONTAMENTO NO SISTEMA,161,6030,TESTE,5
29/03/2023,11:39:00,12:00:00,110770,20516,5,17,AGUARDANDO PROCESSO DE INSPEÇÃO DA QUALIDADE,212,4966,PRODUÇÃO,21
29/03/2023,11:39:00,12:00:00,110825,20516,5,17,AGUARDANDO PROCESSO DE INSPEÇÃO DA QUALIDADE,73,4966,PRODUÇÃO,21
29/03/2023,11:35:00,11:45:00,110854,19654,5,3,TROCA DE O.S.,93,7376,FINALIZAÇÃO DE PRODUTO,10
29/03/2023,11:32:00,12:00:00,110820,19822,5,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,195,6031,PRODUÇÃO,28
29/03/2023,11:29:32,11:29:33,110809,19531,50,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,126,5714,PRODUÇÃO,0
29/03/2023,11:26:00,11:35:00,111046,19495,20,3,TROCA DE O.S.,200,7091,PRODUÇÃO,9
29/03/2023,11:25:00,11:35:00,0,0,0,3,TROCA DE O.S.,93,2,EMBALAGEM,10
29/03/2023,11:20:00,11:47:00,110929,19060,25,6,PROCESSO ANTERIOR NÃO CONCLUÍDO,147,5601,PRODUÇÃO,27
29/03/2023,11:15:00,11:20:00,110961,20395,14,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,52,2631,PRODUÇÃO,5
29/03/2023,11:09:00,11:32:00,111033,19495,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,195,7091,PRODUÇÃO,23
29/03/2023,11:01:00,11:25:00,0,0,0,19,REGISTRO DO APONTAMENTO NO SISTEMA,200,25,APONTAMENTO NO GESTOR DE SERVIÇO AVULSO,24
29/03/2023,11:00:00,11:10:00,110800,20311,66,19,REGISTRO DO APONTAMENTO NO SISTEMA,52,7038,PRODUÇÃO,10
29/03/2023,10:57:00,11:20:00,110804,19948,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,183,2537,TESTE,23
29/03/2023,10:54:00,11:09:00,111033,19495,20,3,TROCA DE O.S.,195,7091,PRODUÇÃO,15
29/03/2023,10:42:00,10:54:00,111033,19495,20,21,CONFERÊNCIA DE MATÉRIA PRIMA NA O.P.,195,7091,PRODUÇÃO,12
29/03/2023,10:40:00,11:31:00,111085,19606,60,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,172,6096,PRE-TESTE,51
29/03/2023,10:40:00,11:39:00,110770,20516,5,3,TROCA DE O.S.,212,4966,PRODUÇÃO,59
29/03/2023,10:37:00,10:40:00,110789,19227,28,19,REGISTRO DO APONTAMENTO NO SISTEMA,172,5753,PRE-TESTE,3
29/03/2023,10:37:00,11:39:00,110825,20516,5,3,TROCA DE O.S.,73,4966,PRODUÇÃO,62
29/03/2023,10:35:00,10:40:00,110680,19980,25,19,REGISTRO DO APONTAMENTO NO SISTEMA,155,6096,PRE-TESTE,5
29/03/2023,10:30:00,10:37:00,110825,20516,5,2,NECESSIDADES OU ASSUNTOS PESSOAIS,73,4966,PRODUÇÃO,7
29/03/2023,10:25:00,10:35:00,111169,19070,20,3,TROCA DE O.S.,115,6276,MECÂNICA,10
29/03/2023,10:25:00,11:00:00,110832,20172,20,3,TROCA DE O.S.,161,6030,TESTE,35
29/03/2023,10:20:00,10:25:00,110776,20015,23,19,REGISTRO DO APONTAMENTO NO SISTEMA,161,4506,TESTE,5
29/03/2023,10:05:00,10:35:00,110680,19980,25,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,155,6096,PRE-TESTE,30
29/03/2023,10:00:00,11:15:00,110832,20172,20,14,RESOL. DE PROBLEMAS EM O.P. - DEFEITO INTERNO,161,6030,TESTE,75
